"ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CITATION","CONTRIBUTOR","LINE_NOTES","FILE_NOTES"
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2001","5907","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2002","11695","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2003","12042","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2004","8375","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2005","6624","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2006","5205","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2007","2730","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2008","4070","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2009","6985","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2010","14361","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2011","13765","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2012","11936","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2013","5914","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2014","6978","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2015","12801","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2016","8297","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2017","1113","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2018","1432","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2019","1092","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Salmon River","312","Little Salmon and Rapid River","Little Salmon and Rapid R.","4.1","","Little Salmon River","2020","1241","0.141","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1985","1996","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1986","2176","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1987","1798","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1988","2079","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1989","1655","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1990","2036","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1991","756","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1992","1411","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1993","1580","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1994","743","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1995","660","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1996","656","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1997","621","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1998","713","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","1999","763","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2000","904","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2001","1676","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2002","3318","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2003","3417","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2004","2375","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2005","1880","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2006","1477","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2007","775","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2008","1154","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2009","2611","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2010","2734","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2011","4005","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2012","2501","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2013","1338","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2014","1327","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2015","5220","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2016","3402","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2017","2215","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
"Steelhead (Snake River Basin DPS)","Steelhead","GSI","Clearwater","1023","Lochsa and Selway River","Lochsa & Selway R","2.7","","Lochsa and Selway River Superpopulation","2018","757","0.97","","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1985-2020). Spawner abundance data. Idaho Department of Fish and Game. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 14, 2021 10:00PM by Mari Williams, NOAAF NWFSC/OAI.","Idaho Department of Fish and Game","",""
