"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",132,"Salmon, coho (Lower Columbia River ESU)","Cascade","Coweeman River - late Coho salmon","Coweeman R.","2.1.1.1","Coho salmon","Late","Coweeman River",2018,3386,0.955
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2010,2619,0.428
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2011,769,0.745
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2012,1239,0.816
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2013,2812,0.831
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2014,6914,0.677
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2015,1195,0.452
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2016,3513,0.414
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2017,1111,0.697
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",142,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Toutle Coho","NF Toutle R.","2.1.1.2","Coho salmon","Early&Late","North Fork Toutle River",2018,1091,0.677
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2010,1874,0.798
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2011,1010,0.861
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2012,1796,0.895
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2013,3663,0.862
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2014,9640,0.809
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2015,1685,0.502
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2016,2795,0.787
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2017,943,0.92
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",147,"Salmon, coho (Lower Columbia River ESU)","Cascade","South Fork Toutle Coho","SF Toutle R.","2.1.1.3","Coho salmon","Early&Late","South Fork Toutle River",2018,883,0.936
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",1996,1526,1
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",1997,4036,1
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",1998,8268,0
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",1999,27010,0.18
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2000,32619,0.04
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2001,39862,0.07
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2002,62537,0.13
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2003,28683,0.28
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2004,33359,0.14
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2005,28107,0.206
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2006,31060,0.18
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2007,9606,0.408
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2008,18554,0.26
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2009,21914,0.262
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2010,21747,0.134
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2011,20299,0.388
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2012,6827,0.247
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2013,5805,0.001
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2014,29509,0.235
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2015,1331,0.287
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2016,9681,0.094
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2017,5362,0.489
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",149,"Salmon, coho (Lower Columbia River ESU)","Cascade","Upper Cowlitz and Cispus Coho","Up. Cowlitz R.","2.1.1.4","Coho salmon","Early&Late","Upper Cowlitz River",2018,5278,0.033
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",1996,1810,1
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",1997,3633,1
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",1998,3158,0.366
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",1999,6831,0.183
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2000,8985,0.07
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2001,27170,0.06
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2002,18379,0.09
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2003,7470,0.086
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2004,12958,0.06
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2005,8591,0.155
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2006,2367,0.312
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2007,2406,0.344
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2008,2715,0.337
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2009,4384,0.298
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2010,3461,0.283
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2011,6886,0.303
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2012,6545,0.221
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2013,6580,0.417
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2014,13887,0.653
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2015,2191,0.636
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2016,6948,0.384
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2017,5194,0.54
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",148,"Salmon, coho (Lower Columbia River ESU)","Cascade","Tilton Coho","Tilton R.","2.1.1.5","Coho salmon","Early&Late","Tilton River",2018,3886,0.344
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2010,331,0.007
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2011,199,0.026
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2012,231,0.107
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2013,390,0.118
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2014,640,0.091
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2015,119,0.101
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2016,242,0.338
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2017,169,0.319
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",136,"Salmon, coho (Lower Columbia River ESU)","Cascade","Kalama River - late Coho salmon","Kalama R.","2.1.2","Coho salmon","Late","Kalama River",2018,214,0.307
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2010,1918,0.962
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2011,1035,0.888
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2012,1201,0.836
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2013,8684,0.143
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2014,10861,0.195
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2015,4111,0.098
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2016,7706,0.234
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2017,7769,0.376
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",141,"Salmon, coho (Lower Columbia River ESU)","Cascade","North Fork Lewis Coho","NF Lewis R.","2.1.3","Coho salmon","Early&Late","North Fork Lewis River",2018,8149,0.153
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2010,1974,0.747
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2011,1584,0.953
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2012,2341,0.94
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2013,2558,0.915
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2014,2320,0.814
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2015,468,0.77
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2016,970,0.441
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2017,1466,0.63
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",133,"Salmon, coho (Lower Columbia River ESU)","Cascade","East Fork Lewis Coho","EF Lewis R.","2.1.3.1","Coho salmon","Early&Late","East Fork Lewis River",2018,1767,0.879
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2010,1756,0.975
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2011,1323,0.972
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2012,1374,0.96
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2013,1717,0.984
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2014,2259,0.989
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2015,763,0.982
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2016,1662,0.965
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2017,2173,0.907
"LCcoho2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",144,"Salmon, coho (Lower Columbia River ESU)","Cascade","Salmon Creek - late Coho salmon","Salmon Ck.","2.1.4","Coho salmon","Late","Salmon Creek",2018,2676,0.901
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1974,1931,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1975,2428,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1976,2593,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1977,1920,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1978,1678,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1979,2451,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1980,6840,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1981,2507,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1982,5471,0.653
"LCcoho2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",130,"Salmon, coho (Lower Columbia River ESU)","Cascade","Clackamas River","Clackamas R.","2.1.5","Coho salmon","Early&Late","Clackamas River",1983,3426,0.653
