"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","Population_name","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1990,1021,0.9
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1991,1297,0.95
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1992,807,0.92
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1993,583,0.58
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1994,442,0.72
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1995,740,0.62
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1996,953,0.48
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1997,1829,0.51
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1998,1987,0.24
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",1999,2412,0.71
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2000,3341,0.75
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2001,10005,0.86
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2002,5957,0.86
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2003,4888,0.82
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2004,2754,0.67
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2005,1924,0.94
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2006,2426,0.82
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2007,3449,0.6
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2008,757,0.93
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2009,1206,0.91
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2010,1603,0.87
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2011,1426,0.83
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2012,1032,0.84
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2013,576,0.83
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2014,1313,0.92
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2015,866,0.95
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2016,476,0.85
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2017,218,0.81
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",249,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Deschutes River Eastside","Deschutes R. - Eastside",1.5,"Steelhead","Su","Bakeoven Creek, Buckhollow Creek and Trout Creek",2018,149,0.83
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2008,113,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2009,113,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2010,318,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2011,718,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2012,645,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2013,265,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2014,248,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2015,400,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2016,660,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2017,125,1
"ICMC2021","Survey","CAX05262020","Yakama Nation Fisheries",258,"Steelhead (Middle Columbia River DPS)","Cascades Eastern Slope Tributaries","Rock Creek","Rock Ck.",1.6,"Steelhead","Su","Rock Creek",2018,152,1
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1959,5324,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1960,1996,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1961,4437,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1962,2773,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1963,2329,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1964,2662,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1965,3180,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1966,6981,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1967,5546,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1968,3784,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1969,2981,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1970,4648,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1972,1378,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1973,1635,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1974,1512,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1975,4991,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1976,2797,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1977,0,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1978,3176,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1979,111,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1980,2329,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1981,2420,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1982,1714,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1983,1815,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1984,1916,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1985,2521,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1986,7468,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1987,10557,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1988,5546,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1989,2366,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1990,2133,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1991,1264,-99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1992,1917,0.99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1993,986,0.99
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1994,593,0.97
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1995,806,0.94
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1996,1115,0.93
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1997,960,0.95
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1998,652,0.96
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",1999,1933,0.98
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2000,6058,0.91
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2001,6096,0.91
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2002,8574,0.86
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2003,2620,0.84
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2004,1317,0.78
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2005,789,0.65
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2006,749,0.68
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2007,1866,0.78
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2008,1058,0.79
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2009,4325,0.82
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2010,1351,0.83
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2011,2616,0.84
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2012,4090,0.87
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2013,1244,0.92
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2014,3576,0.93
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2015,1688,0.94
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2016,1033,0.96
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2017,1040,0.95
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2018,658,1
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",252,"Steelhead (Middle Columbia River DPS)","John Day","John Day River Lower Mainstem Tributaries","John Day R. Low. Mainstem Tribs.",2.1,"Steelhead","Su","John Day River mainstem tributaries",2019,1009,1
"ICMC2021","Survey","CAX05262020","Oregon Department of Fish and Wildlife",257,"Steelhead (Middle Columbia River DPS)","John Day","North Fork John Day River","NF John Day R.",2.2,"Steelhead","Su","North Fork John Day River and tributaries",1963,0,-99
